% Model:              2022_CV_No_Electrochem.mph
% Version:            COMSOL 6.0.0.405
% Date:               Sep 14 2022, 13:49
% Dimension:          1
% Nodes:              241
% Expressions:        10
% Description:        Global
% -E_time (V)             Value                    Value                    Value                    Value                    Value                    Value                    Value                    Value                    Value                    Value
-0.19999999999999996      -5.225686521493191E-6    -5.235329664475458E-6    -5.247318954031697E-6    -5.340728514505028E-6    -5.451546199449259E-6    -6.158328708255027E-6    -6.75374704410769E-6     -7.5631424233559765E-6   -6.193725125860753E-6    -1.5837268390145178E-6
-0.20500000000000007      -5.100336798326199E-6    -5.109522721492085E-6    -5.120918897749175E-6    -5.2096100400579795E-6   -5.314713290606052E-6    -5.983566449618778E-6    -6.550615372183247E-6    -7.489307526446965E-6    -6.307879457577939E-6    -1.694699484727321E-6
-0.21000000000000005      -4.980890026941007E-6    -4.989639470710184E-6    -5.000476968560783E-6    -5.084748900592185E-6    -5.184546732344126E-6    -5.8174009203341786E-6   -6.356194250974343E-6    -7.3928337836102745E-6   -6.397676130808057E-6    -1.8106129901901987E-6
-0.21500000000000002      -4.866934585232657E-6    -4.8752501303443094E-6   -4.885561092866367E-6    -4.965689536169882E-6    -5.060462591267264E-6    -5.659349655333109E-6    -6.170373584536736E-6    -7.276810896137202E-6    -6.462148267058026E-6    -1.931099053754883E-6
-0.22000000000000003      -4.758072253342877E-6    -4.765981839248007E-6    -4.775796704420905E-6    -4.852019851643975E-6    -4.942037758446927E-6    -5.508942500608967E-6    -5.992952770342916E-6    -7.144387420224559E-6    -6.500893654632866E-6    -2.055664263154377E-6
-0.22499999999999998      -4.653955993968276E-6    -4.661491048657184E-6    -4.670838589269243E-6    -4.74338271170469E-6     -4.828942040851692E-6    -5.3657675895618924E-6   -5.823666750083751E-6    -6.998671189544285E-6    -6.514099355405617E-6    -2.1836791035590655E-6
-0.22999999999999998      -4.554275561598784E-6    -4.561456832892867E-6    -4.570364037627151E-6    -4.639448451099732E-6    -4.720827741653657E-6    -5.2294690164444085E-6   -5.662206835861583E-6    -6.842977982252484E-6    -6.502532277341167E-6    -2.3143696007115997E-6
-0.2350000000000001       -4.45874122666487E-6     -4.465586511058108E-6    -4.474078664952125E-6    -4.53990781729356E-6     -4.617353927885523E-6    -5.099359311216812E-6    -5.508237047715252E-6    -6.679423471349754E-6    -6.46749923732105E-6     -2.4468125508182453E-6
-0.23999999999999994      -4.367085426536681E-6    -4.373614283299181E-6    -4.381715111705885E-6    -4.444477929620459E-6    -4.518222214547388E-6    -4.975257276072998E-6    -5.361406691106825E-6    -6.5109932573210945E-6   -6.41061667320782E-6     -2.5799353790404185E-6
-0.24500000000000005      -4.27906489494453E-6     -4.285296147365493E-6    -4.29302790179702E-6     -4.3529013935314875E-6   -4.423164951446404E-6    -4.856823354331991E-6    -5.221359862274483E-6    -6.34002645272185E-6     -6.334121295153955E-6    -2.712521764256819E-6
-0.2499999999999999       -4.194457106692982E-6    -4.200407445139571E-6    -4.207790971930017E-6    -4.264941406460068E-6    -4.331930562157277E-6    -4.743586868059191E-6    -5.087774678651205E-6    -6.16846261718012E-6     -6.240571112247452E-6    -2.843224179213877E-6
-0.255                    -4.113056946373198E-6    -4.118741858677135E-6    -4.125796685489049E-6    -4.1803794006122266E-6   -4.2442851319288704E-6   -4.635223506896524E-6    -4.96040037282263E-6     -5.997945329295383E-6    -6.132606003633452E-6    -2.9705843846638393E-6
-0.2600000000000001       -4.034675489468743E-6    -4.040109790332593E-6    -4.046854213817934E-6    -4.099014197215538E-6    -4.160014798814835E-6    -4.531492699682098E-6    -4.838607443283772E-6    -5.829812872243891E-6    -6.012838082143607E-6    -3.093062488805706E-6
-0.26499999999999996      -3.959138914119967E-6    -3.964336524640342E-6    -3.97078768673677E-6     -4.020660546299596E-6    -4.078922936244579E-6    -4.432124632777302E-6    -4.722284882610816E-6    -5.665117386942615E-6    -5.8838157021046855E-6   -3.20907460486547E-6
-0.2700000000000001       -3.886286947521394E-6    -3.891260810735449E-6    -3.897434769180427E-6    -3.945147401570861E-6    -4.000827346816396E-6    -4.3368442700683865E-6   -4.611152100532563E-6    -5.504656858882218E-6    -5.748205118014738E-6    -3.317038388198043E-6
-0.27499999999999997      -3.81597147474923E-6     -3.820733704557582E-6    -3.8266455022643E-6      -3.8723165929418306E-6   -3.925559338383138E-6    -4.2454102644182335E-6   -4.504785213390254E-6    -5.349009247155771E-6    -5.6075972922144054E-6   -3.4152721256683972E-6
-0.2800000000000001       -3.748055468587911E-6    -3.75261744734587E-6     -3.758281179321804E-6    -3.8020217549137627E-6   -3.852962940195746E-6    -4.157605280927837E-6    -4.402901195520812E-6    -5.198566868838281E-6    -5.46435202399466E-6     -3.5027542265860434E-6
-0.28500000000000003      -3.682412018131164E-6    -3.6867844169240623E-6   -3.6922132933124123E-6   -3.734127281953905E-6    -3.782893668006849E-6    -4.0732217520227415E-6   -4.3052972438153255E-6   -5.0535691517622515E-6   -5.3202225632187176E-6   -3.5780351979404132E-6
-0.29000000000000004      -3.618923394904492E-6    -3.6231162075957616E-6   -3.6283226129683902E-6   -3.6685073433194536E-6   -3.7152173936224383E-6   -3.992063953631656E-6    -4.2117364825764845E-6   -4.914132404038671E-6    -5.17661879512938E-6     -3.640039356744262E-6
-0.295                    -3.557480216521184E-6    -3.5615028142865474E-6   -3.5664983632598423E-6   -3.6050450167913486E-6   -3.649809485476288E-6    -3.913951368055807E-6    -4.121972010923186E-6    -4.7802759539621076E-6   -5.034715652190249E-6    -3.6880099654233315E-6
-0.3                      -3.497980715490823E-6    -3.5018418929038E-6      -3.506637481856305E-6    -3.5436315199201267E-6   -3.586554028943249E-6    -3.838716683335073E-6    -4.0357871595761095E-6   -4.65194447189739E-6     -4.895449483126832E-6    -3.721491018088316E-6
